"","APIACEAE","ASTERX","BETULACEAE","BOTRYCHIUM","BRASSICACEAE","CAMPANULACEA","CANNABACEAE","CAPRIFOLIA","CARYOPHYLL","CHENOAMX","CORNUS","CUPRESSA","CYPERACE","ELAEAGNX","EPHEDRACEAE","ERICACEX","ERICALES","EUPHORB","FABACEAE","FAGACEAE","JUGLANDACEAE","LILIACEAE","MALVACEAE","MORACEAX","MYRICACX","OLEACEAE","ONAGRACEAE","PINACEAE","PLANTAGINX","PLATANACEAE","POACEAE","POLEMONI","POLYGONAX","RANUNCUL","RHAMNACEAE","ROSACEAX","RUBIACEAE","SALICACEAE","SAPINDACEAE","SARCOBATACEAE","SCROPHUL","SXFRAGAX","TAXACEAE","ULMACEAE","URTICACX","VISICACEAE"
"410",0,30,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",0,6,2,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",0,5,1,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",0,10,1,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",0,91,75,0,0,0,0,0,0,32,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",0,16,1,0,0,0,0,0,0,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",0,15,1,0,0,0,0,0,0,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",0,9,2,0,0,0,0,0,0,3,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",0,13,3,0,0,0,0,0,0,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",0,3,58,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",0,3,35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",0,1,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",0,80,65,0,0,0,0,0,0,65,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",0,9,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",0,29,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",0,8,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",0,4,20,0,0,0,0,0,0,1,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",0,1,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",0,15,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",0,1,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",0,94,55,0,0,0,0,0,0,40,0,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",0,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",0,90,50,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",0,1,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",0,1,109,0,0,0,0,0,0,0,0,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",0,0,5,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",0,4,58,0,0,0,0,0,0,3,0,101,17,0,0,0,0,0,0,3,1,0,0,0,0,1,0,206,0,0,9,0,1,0,2,7,0,4,4,0,0,0,0,0,0,0
"437",0,10,24,0,0,0,0,0,3,0,0,16,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,602,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",3,20,2,0,3,0,0,0,0,4,0,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,4,0,0,0,3,13,0,4,0,1,0,0,0,0,0,0
"439",6,76,28.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,231,0,0,0,0,0,0,0
"440",1,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,219,0,0,3,0,0,0,0,7,0,7,0,0,0,2,0,0,0,0
"441",0,1,41,0,0,0,0,0,0,0,0,49,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,228,0,0,1,0,0,9,0,3,0,1,0,0,0,0,0,0,0,0
"442",0,10,42,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,2,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0
"443",0,6,204,0,4,0,0,0,0,1,0,81,4,0,0,0,0,0,0,5,0,0,0,1,0,92,0,82,0,0,12,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0
"444",0,434,28,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",0,683,20,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",0,513,16,0,0,0,0,0,0,110,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",0,284,56,0,0,0,0,0,0,132,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",0,91,10,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",0,378,36,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",0,374,35,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",0,464,5,0,0,0,0,0,0,122,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",0,355,26,0,0,0,0,0,0,177,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",0,466,15,0,0,0,0,0,0,173,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",0,368,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",0,266,10,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",0,540,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",0,287,51,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",0,648,15,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",0,194,16,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",0,688,15,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",0,5,5,0,0,0,0,0,0,212,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",0,437,51,0,0,0,0,0,0,71,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",0,462,20,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",0,798,35,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",0,822,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",0,319,42,0,0,0,0,0,0,94,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",0,202,35,0,0,0,0,0,0,71,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",0,494,5,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",0,293,31,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470",0,707,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",0,382,31,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",0,746,30,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",0,439,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",0,194,5,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",0,467,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",0,200,10,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",0,120,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",0,315,15,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",0,130,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",0,457,30,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",0,423,21,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",0,505,75,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",0,515,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",0,605,15,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",0,560,5,0,0,0,0,0,0,105,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,195,0,0,100,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"486",0,298,20,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",0,462,26,0,0,0,0,0,0,51,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,369,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",0,565,21,0,0,0,0,0,0,51,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",0,695,10,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",0,860,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",0,393,5,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",0,410,41,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",0,255,15,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",0,415,50,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",0,735,19,0,0,0,0,0,0,116,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"496",0,687,5,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",0,247,25,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",0,474,20,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",0,705,10,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",0,713,10,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",0,565,15,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",0,539,26,0,0,0,0,0,0,173,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",0,646,25,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",0,676,25,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",0,690,15,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",0,296,36,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",0,524,15,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",0,440,15,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",0,558,15,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",0,397,41,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511",0,537,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",0,599,15,0,0,0,0,0,0,244,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",0,0,46,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"514",0,107,2,0,3,0,0,0,0,26,0,44,45,0,0,0,0,0,0,0,0,0,1,0,0,0,2,184,0,0,23,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0
"515",0,0,126,0,0,0,0,0,0,0,0,109,54,0,0,3,0,0,0,0,0,0,0,0,7,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",20,75,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,15.5,0,0,0,0,0,0,0,1,0,2,141,0,0,0,0,0,0,0
"517",0,5,251,0,0,0,0,0,0,0,0,510,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,222,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"518",0,0,146,0,0,0,0,0,0,0,0,44,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,331,0,0,3,0,0,0,0,17,0,5,0,0,0,0,0,0,0,0
"519",0,2,19,0,0,0,0,0,1,0,0,10,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,419,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"520",0,10,278,0,0,0,0,0,0,0,0,2,14,0,0,7,0,0,0,0,0,0,0,0,2,0,0,194.5,0,0,3,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0
"521",36,51,33.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,13,0,0,0,0,4,0,0,1,0,1,178,0,0,0,0,0,0,0
"522",23,356,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,0,0,0,0,0,0,0,6,0,0,50,0,0,0,0,0,0,0
"523",0,0,94,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",2,24,35,0,0,0,0,0,15,0,0,15,32,0,0,36,0,0,0,0,0,0,0,0,0,0,0,585,0,0,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"525",0,3,78,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,973,0,0,5,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0
"526",0,1,71,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"527",0,0,13,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",0,2,41,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,3,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0
"529",140,95,69.5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,27.5,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0
"530",0,6,134,0,0,0,0,0,0,0,0,60,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,293,1,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"531",27,88,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0
"532",9,37,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,27,0,0,0,0,6,0,0,1,0,0,296.5,0,0,0,0,0,0,0
"533",17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7.5,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0
"534",67,58,29.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,116.5,0,1,0,0,0,0,0
"535",0,8,26,0,0,0,0,0,0,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,913,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536",0,1,51,0,0,0,0,0,1,0,0,60,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,181,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"537",0,10,50,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",0,0,60,0,0,0,0,0,0,10,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",0,10,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",0,10,90,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541",100,27,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,225,0,0,0,0,0,0,0
"542",0,6,258,0,0,0,0,0,0,0,0,2,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,3,0,0,1,0,0,0,22,0,0,0,2,0,0,0,0
"543",2,63,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,197.5,0,0,0,0,0,0,0
"544",10,85,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,91,0,0,0,0,5,0,0,0,0,2,197.5,0,0,0,0,0,0,0
"545",0,0,27,0,0,0,0,0,0,3,0,99,43,0,0,3,0,0,0,0,0,1,0,0,26,0,0,60,0,0,10,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"546",9,30,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,279.5,0,0,0,0,0,0,0
